UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
30:05:44:57	1306	-0.83262	-0.00021824	-0.00039078	0.55384	0.0032997	0.0063019	-0.0025101	-0.00397795	0.0511353	-67.2619	0.016556	0.0071945	-0.0040169	22.17495	120.8926	32.75289	0.00090551	0.0034332	-0.0041885	-93	-9
30:05:44:76	1307	-0.83266	-0.00022	-0.00038554	0.55379	0.0032215	0.0031757	0.00039196	-0.00347405	0.0507476	-67.2543	0.022141	0.0037384	-0.0012283	22.17495	120.8926	32.75142	-0.0010948	0.0028992	-0.0041122	-92	-9.75
30:05:44:96	1308	-0.83265	-0.00021877	-0.0003697	0.5538	0.003933	0.0039864	-0.0010729	-0.00258758	0.049158	-67.2568	0.029633	0.0046883	-0.0084915	22.17495	120.8926	32.7541	-0.0015469	0.0023499	0.00078106	-92	-9.75
30:05:45:15	1309	-0.83268	-0.00023179	-0.00041245	0.55376	0.0041771	0.0044479	-0.00080681	-0.00405561	0.0540633	-67.2502	0.025146	0.0032368	-0.014542	22.17495	120.8926	32.75335	-0.001627	0.0030251	0.0042381	-93	-10.5
30:05:45:35	1310	-0.83271	-0.00020277	-0.00037324	0.55371	0.0029812	0.0046959	-0.0018206	-0.00433373	0.0484815	-67.2437	-0.0095673	-0.0099106	-0.00070667	22.17495	120.8926	32.75153	-0.00016809	0.0038834	0.0032654	-91	-10.5
30:05:45:55	1311	-0.83269	-0.00022403	-0.00041644	0.55374	0.0024776	0.0074501	-0.0052032	-0.00504817	0.0539513	-67.2485	0.0072594	0.013214	0.0073166	22.17495	120.8926	32.7528	-0.0009861	0.0033398	0.0021305	-93	-10
30:05:45:74	1312	-0.83273	-0.00022205	-0.0003565	0.55368	0.0026455	0.003437	0.00079203	-0.00142969	0.0481065	-67.2395	0.034637	0.0016184	-0.0030861	22.17495	120.8926	32.75622	-0.0010138	0.0035782	0.0027657	-93	-8.5
30:05:45:94	1313	-0.83268	-0.00022833	-0.00038999	0.55376	0.0020351	0.0076675	-0.0050201	-0.00296057	0.0517003	-67.2506	0.034882	0.0042534	-0.013802	22.17495	120.8926	32.75436	-0.00077009	0.0032043	0.0023727	-98	-3.75
30:05:46:13	1314	-0.83259	-0.00021071	-0.00038512	0.55388	0.0034046	0.0041161	-0.001009	-0.0043406	0.0501173	-67.2676	-0.0065994	0.00088787	-0.0064316	22.17495	120.8926	32.75666	-0.0012932	0.0016356	0.0001021	-95	-6.5
30:05:46:33	1315	-0.83257	-0.00022154	-0.00035343	0.55392	0.0041656	0.0048866	-0.0037613	-0.00129718	0.0477811	-67.2729	0.011871	0.0069389	-0.0092697	22.17495	120.8926	32.76025	-0.00025702	0.0029716	0.0001139	-92	-9.5
30:05:46:53	1316	-0.83273	-0.00024144	-0.00033151	0.55367	0.00284	0.004055	-0.0012217	0.00200599	0.046952	-67.2389	0.014442	0.0076561	0.0048714	22.17495	120.8926	32.75927	-0.00091314	0.0038452	0.0014029	-93	-8.25
30:05:46:72	1317	-0.83278	-0.00023108	-0.00034878	0.55361	0.0026245	0.0069847	-0.0028648	-7.52E-05	0.0479434	-67.2302	0.0030651	0.0052299	-0.0018654	22.17495	120.8926	32.75845	-0.0003264	0.0039635	0.001296	-94	-9.5
30:05:46:92	1318	-0.83275	-0.00023404	-0.00032803	0.55365	0.0049438	0.0035915	-0.0026531	0.0015222	0.0461514	-67.235	-0.0066795	-0.0018463	-0.0065727	22.17495	120.8926	32.75972	-0.0015097	0.0036812	0.0018501	-92	-10.75
30:05:47:11	1319	-0.83271	-0.00024829	-0.00035741	0.5537	0.0041695	0.0069466	-0.0063629	0.00101437	0.0498587	-67.2428	-0.014992	-0.0074883	-0.0085068	22.17495	120.8926	32.76009	-0.00046062	0.004055	0.001195	-92	-11
30:05:47:31	1320	-0.83274	-0.00023764	-0.00033739	0.55367	0.0028114	0.0043068	-0.00044727	0.00127007	0.0472725	-67.2386	-0.0056419	-0.0013828	0.0014448	22.17495	120.8926	32.7618	-0.00022221	0.0036221	0.0011292	-93	-9.25
30:05:47:51	1321	-0.83278	-0.000211	-0.00031517	0.5536	0.0022068	0.0078735	-0.0055923	0.000142265	0.0434627	-67.2282	-0.01252	0.0052605	0.0024681	22.17495	120.8926	32.75993	-4.05E-06	0.0046768	0.0015621	-94	-9.5
30:05:47:70	1322	-0.83275	-0.00021644	-0.0003407	0.55365	0.0039864	0.0016861	0.00077677	-0.000961388	0.0462434	-67.2358	-0.021133	-0.0019255	0.0019245	22.17495	120.8926	32.76161	-0.00098991	0.0035324	0.00081587	-94	-8.5
30:05:47:90	1323	-0.83264	-0.00022688	-0.00032379	0.55381	0.0048027	0.0056343	-0.0058327	0.00109854	0.0452926	-67.2578	-0.0067368	0.0074425	0.0057831	22.17495	120.8926	32.75875	-0.0013351	0.0031948	0.00050163	-93	-9.25
30:05:48:09	1324	-0.83263	-0.00023128	-0.00032394	0.55382	0.0046768	0.0029888	-0.00059366	0.00150933	0.0455858	-67.2596	-0.012589	0.0032558	-0.0090866	22.17495	120.8926	32.76152	8.46E-05	0.0038033	0.00054359	-94	-7.75
30:05:48:29	1325	-0.83267	-0.00022596	-0.00032692	0.55377	0.0037689	0.0074158	-0.0046921	0.00081518	0.0455323	-67.2523	-0.0062561	-0.0066566	-0.013954	22.17495	120.8926	32.75563	-7.40E-05	0.0033264	-0.0040054	-94	-8.25
30:05:48:49	1326	-0.83268	-0.00023095	-0.00033093	0.55376	0.0036793	0.0046806	-0.0029202	0.00103754	0.0462322	-67.2501	-0.016205	-0.009346	0.010887	22.17495	120.8926	32.75261	-0.00036597	0.002655	-0.0042725	-92	-9.5
30:05:48:68	1327	-0.83282	-0.00022262	-0.0002896	0.55354	0.0048447	0.0030174	4.46E-05	0.00287567	0.0417582	-67.2208	-0.014099	0.0054436	0.00062275	22.17495	120.8926	32.74863	-0.00071573	0.0032711	-0.0043526	-93	-9.25
30:05:48:88	1328	-0.83285	-0.00023777	-0.00033393	0.5535	0.0043716	0.002943	0.0011339	0.00151223	0.0469501	-67.2153	-0.0080032	-0.003933	-0.0041237	22.17495	120.8926	32.74472	-0.00080776	0.0041656	-0.0029507	-93	-9
30:05:49:08	1329	-0.83286	-0.00020975	-0.00031561	0.55349	0.0046616	0.0056534	-0.00317	1.11E-06	0.0434245	-67.2132	0.010025	-0.010002	-0.0048676	22.17495	120.8926	32.74159	0.00073767	0.004837	-0.0036411	-93	-8.75
30:05:49:27	1330	-0.83286	-0.00024419	-0.00033095	0.55349	0.0041924	0.0046082	-0.0025616	0.00231384	0.0470733	-67.2132	0.014091	0.007618	-0.00138	22.17495	120.8926	32.74347	0.00077772	0.0046616	-0.0034466	-93	-9.5
30:05:49:47	1331	-0.83278	-0.00024484	-0.00031944	0.5536	0.0045052	0.0029144	-0.00041103	0.00310012	0.0460164	-67.2283	0.01371	-0.0045013	0.00027561	22.17495	120.8926	32.74103	0.00024986	0.0036316	-0.0018282	-93	-9.25
30:05:49:66	1332	-0.83275	-0.00027911	-0.00036174	0.55364	0.0034599	0.0072937	-0.0044174	0.00368464	0.0522272	-67.2347	0.04422	0.0098114	-0.0064888	22.17495	120.8926	32.73716	0.00028968	0.0026112	-0.000947	-93	-8.75
30:05:49:86	1333	-0.83278	-0.00026987	-0.00031256	0.5536	0.0040436	0.0035362	0.00033498	0.00592543	0.0469473	-67.2284	0.03479	0.016449	0.0043297	22.17495	120.8926	32.73411	0.0010166	0.0032787	-0.0018654	-93	-9.25
30:05:50:06	1334	-0.83265	-0.00028761	-0.00033734	0.5538	0.0040359	0.0061607	-0.005085	0.00603384	0.050439	-67.2567	0.025589	0.0073166	0.0025826	22.17495	120.8926	32.73175	0.00087357	0.0020313	-0.0019608	-93	-9.75
30:05:50:25	1335	-0.83264	-0.00027027	-0.00031207	0.55382	0.0035133	0.0032997	0.00034118	0.00598226	0.0469272	-67.2587	0.027023	0.0035	-0.0052071	22.17495	120.8926	32.72351	0.00081587	0.0014372	-0.0042686	-93	-9.25
30:05:50:45	1336	-0.83264	-0.00028432	-0.00032938	0.55382	0.0031853	0.0067177	-0.004921	0.0062246	0.0494713	-67.2584	-2674	0.004730225	-0.036071777	22.17495	120.8926	32.71873	0.00020492	0.00069427	-0.0074158	-95	-9.25
30:05:50:64	1337	-0.83267	-0.00028916	-0.00028758	0.55376	0.0043411	0.0018396	-0.00015116	0.00934258	0.0457893	-67.2513	0.030838	0.0035896	0.0058594	22.17495	120.8926	32.7168	-0.00021863	0.00083494	-0.0048485	-93	-10
30:05:50:84	1338	-0.83263	-0.00029805	-0.00031293	0.55382	0.0048027	0.0064049	-0.0066071	0.00857839	0.0487732	-67.2593	0.021118	0.022888	0.0022602	22.17495	120.8926	32.72422	0.00063992	0.0018282	-0.0036888	-93	-10.5
30:05:51:03	1339	-0.83263	-0.00026809	-0.00031839	0.55383	0.0018473	0.004528	1.11E-05	0.00537198	0.0473926	-67.2609	0.025635	0.0085526	-0.010056	22.17495	120.8926	32.72458	0.0014277	0.0012445	-0.0025864	-94	-9.5
30:05:51:23	1340	-0.83258	-0.00024344	-0.00031426	0.55391	0.0015745	0.0035114	0.00038099	0.00327919	0.0454344	-67.271	0.0121	-0.00017202	-0.002552	22.17495	120.8926	32.72761	0.0023422	0.00048733	-0.0010767	-94	-10
30:05:51:43	1341	-0.83254	-0.00025193	-0.00033223	0.55396	0.0037708	0.0024834	0.00012982	0.00294526	0.047688	-67.2788	0.0086441	-0.01432	-0.0077972	22.17495	120.8926	32.72705	0.0017796	0.00061989	-0.0020447	-95	-9.75
30:05:51:63	1342	-0.83261	-0.0002476	-0.00031297	0.55386	0.0027142	0.0061111	-0.0039978	0.00376033	0.0455751	-67.2643	0.0086594	0.0092163	0.0039864	22.17495	120.8926	32.72979	0.0018005	0.00062418	0.00037885	-97	-10.5
30:05:51:82	1343	-0.83257	-0.00025441	-0.00036617	0.55392	0.0019913	0.0053673	-0.0014009	0.00102991	0.0510827	-67.2721	-0.0013399	0.026764	0.0090332	22.17495	120.8926	32.74063	0.0025692	0.0014095	0.001543	-92	-10
30:05:52:02	1344	-0.83264	-0.00025745	-0.00034629	0.55382	0.0027313	0.0051575	-0.0022678	0.00258775	0.0493791	-67.2588	-0.0011625	-0.004631	-0.0080261	22.17495	120.8926	32.73999	0.0015421	0.0029202	0.001605	-93	-8.5
30:05:52:21	1345	-0.83263	-0.00025757	-0.00034973	0.55383	0.0025444	0.0056343	-0.0020676	0.00238023	0.0497151	-67.2598	0.0023422	-0.0074196	-0.0061913	22.17495	120.8926	32.74213	0.00078058	0.0018177	0.0016012	-97	-5.5
30:05:52:41	1346	-0.83267	-0.00023264	-0.00034092	0.55377	0.0021114	0.0055733	-0.0030384	0.00056378	0.0472926	-67.252	-0.021576	0.010666	0.00097275	22.17495	120.8926	32.74295	0.00030375	0.001708	0.0023499	-95	-5.75
30:05:52:60	1347	-0.83263	-0.00025915	-0.00038998	0.55383	0.0027256	0.0073357	-0.0067406	-2.33E-05	0.0536557	-67.2604	-0.029083	0.013649	0.0045242	22.17495	120.8926	32.74368	0.00087786	0.0023613	0.001955	-96	-4.5
30:05:52:80	1348	-0.83269	-0.00024609	-0.00031826	0.55373	0.0035458	0.0038643	-0.0012236	0.00328714	0.0459833	-67.2472	-0.015884	-0.017136	-0.0006361	22.17495	120.8926	32.7431	-0.0011606	0.0010214	0.0011292	-96	-5
30:05:53:00	1349	-0.83266	-0.0002723	-0.00033432	0.55379	0.003334	0.0048904	-0.0010939	0.00476636	0.0491788	-67.2542	-0.021957	0.0033798	0.0028896	22.17495	120.8926	32.7438	-0.00018454	0.0011797	0.0013676	-95	-5.75
30:05:53:19	1350	-0.83269	-0.00027489	-0.00034501	0.55374	0.0026588	0.0029736	0.001523	0.00433757	0.050364	-67.2479	-0.022079	0.00037694	-0.00043678	22.17495	120.8926	32.73939	-0.0006752	0.0022926	0.0032959	-94	-7.5
30:05:53:39	1351	-0.83263	-0.00029422	-0.00034695	0.55382	0.00387	0.0072441	-0.0053329	0.00605394	0.051776	-67.2595	-0.029343	-0.0018892	-0.0040169	22.17495	120.8926	32.73787	-0.0016718	0.00046682	0.0026608	-94	-7.5
30:05:53:58	1352	-0.8326	-0.00028993	-0.00032762	0.55387	0.0032368	0.002388	0.0016851	0.00686887	0.0496593	-67.2655	-0.006691	-0.0030785	0.0020275	22.17495	120.8926	32.73793	-0.0001986	0.0011683	0.0021992	-96	-5.5
30:05:53:78	1353	-0.83263	-0.00030497	-0.00032298	0.55382	0.0025749	0.0069122	-0.0040245	0.00860107	0.0501705	-67.2593	-0.010643	-0.018372	-0.0066223	22.17495	120.8926	32.73712	-0.0020714	-7.72E-05	0.0012465	-95	-6.25
30:05:53:98	1354	-0.83264	-0.00030152	-0.00031607	0.55381	0.0046921	0.0027008	0.00080538	0.00871035	0.0492923	-67.2582	-0.01741	-0.0042305	-0.0044327	22.17495	120.8926	32.73562	-0.0022602	-0.00098228	0.00043488	-95	-6.25
30:05:54:17	1355	-0.83261	-0.000315	-0.0003243	0.55386	0.0047798	0.0060654	-0.0051765	0.00947163	0.0509339	-67.264	-0.015457	0.010834	0.0032005	22.17495	120.8926	32.73288	-0.0031834	-0.0016832	-0.0029316	-95	-6.5
30:05:54:37	1356	-0.83255	-0.00035379	-0.00034231	0.55395	0.0044022	0.0015993	0.0015917	0.0120234	0.0551151	-67.2767	-0.00081444	-0.01429	-0.011543	22.17495	120.8926	32.729	-0.0043373	-0.0026035	-0.004425	-95	-6.75
30:05:54:57	1357	-0.83256	-0.00033134	-0.00033755	0.55394	0.004509	0.0053329	-0.0026283	0.0101847	0.0532357	-67.275	0.0065308	-0.0031681	-0.0075684	22.17495	120.8926	32.72578	-0.0032692	-0.0024681	-0.0054359	-96	-6
30:05:54:76	1358	-0.83257	-0.0003431	-0.00034509	0.55392	0.0049782	0.0031471	-0.0014782	0.0108293	0.0547014	-67.2725	-0.0041733	0.010117	-0.00096703	22.17495	120.8926	32.72351	-0.0025063	-0.00036001	-0.0028191	-95	-6.5
30:05:54:96	1359	-0.83253	-0.0003591	-0.00034661	0.55397	0.004509	0.0068779	-0.0053368	0.012256	0.055863	-67.28	0.015656	0.0041199	-0.0014353	22.17495	120.8926	32.72091	-0.0026894	-0.00067091	0.00012898	-95	-6
30:05:55:16	1360	-0.83254	-0.00037343	-0.000352	0.55397	0.0038223	0.0062828	-0.0042343	0.013281	0.0572864	-67.2798	0.023987	0.012833	-0.011024	22.17495	120.8926	32.71324	-0.0018225	-0.00094175	-0.0037251	-95	-5.5
30:05:55:35	1361	-0.83253	-0.00036585	-0.00034282	0.55398	0.0036125	0.0046539	-0.0017738	0.0131393	0.05593	-67.2806	0.028259	0.0052109	0.0010519	22.17495	120.8926	32.71228	-0.00068951	-0.00042272	-0.0040359	-96	-5.25
30:05:55:55	1362	-0.83249	-0.00036654	-0.00033224	0.55403	0.0042305	0.0033436	-0.0018959	0.0138738	0.0549649	-67.2883	0.013741	0.0096207	-0.0019569	22.17495	120.8926	32.70744	-0.0020103	-0.0005064	-0.0031109	-96	-4.25
30:05:55:74	1363	-0.83249	-0.00036785	-0.00032502	0.55404	0.003706	0.0033951	-0.00064468	0.0144561	0.05436	-67.289	0.01342	0.013733	-0.00069332	22.17495	120.8926	32.70225	-0.00019157	-0.00035667	-0.0015306	-97	-2
30:05:55:94	1364	-0.83245	-0.00037649	-0.00034308	0.5541	0.0030613	0.0067863	-0.0041008	0.0141308	0.0566321	-67.297	0.013748	0.009407	-0.004631	22.17495	120.8926	32.70087	-0.00054264	-0.00064325	-0.0028725	-97	-1.25
30:05:56:14	1365	-0.83245	-0.0003883	-0.00034873	0.5541	0.0042534	0.0025978	0.00094795	0.0148979	0.0579211	-67.2969	0.01075	0.020996	-0.0011492	22.17495	120.8926	32.69277	0.00048685	-0.0025768	-0.004631	-96	-2.25
30:05:56:33	1366	-0.83243	-0.00039732	-0.00033026	0.55413	0.0035458	0.0055695	-0.0040245	0.016929	0.0567325	-67.3009	0.022049	0.014992	-0.0075531	22.17495	120.8926	32.69234	0.0012226	-0.0022068	-0.005127	-95	-3.25
30:05:56:53	1367	-0.8325	-0.00039191	-0.00030955	0.55403	0.0033054	0.0027122	2.09E-05	0.0177351	0.0544114	-67.2873	0.016174	0.01947	-0.0047073	22.17495	120.8926	32.68758	0.0022278	-0.0011253	-0.0065956	-96	-2.5
30:05:56:72	1368	-0.83243	-0.00039516	-0.00032856	0.55412	0.0023766	0.0076447	-0.0054207	0.0168313	0.0564334	-67.3007	0.0063858	0.0052681	-0.0054588	22.17495	120.8926	32.68519	0.001791	-0.0014	-0.0088577	-95	-3.75
30:05:56:92	1369	-0.83242	-0.00040056	-0.00031275	0.55415	0.0039024	0.0025406	0.00043631	0.018349	0.0552688	-67.3038	0.00053167	0.012955	0.0024357	22.17495	120.8926	32.68319	0.001214	-0.00096226	-0.0095139	-95	-3.75
30:05:57:11	1370	-0.83244	-0.00037146	-0.00025467	0.55412	0.0040131	0.0060959	-0.0042496	0.0192634	0.0478798	-67.2998	0.0031567	-0.00073242	-0.011528	22.17495	120.8926	32.68187	0.001893	-0.00041986	-0.010246	-95	-3
30:05:57:31	1371	-0.83241	-0.00036734	-0.00027479	0.55416	0.0033398	0.0033779	-0.0010767	0.0175901	0.0495387	-67.3054	0.0043526	0.0065041	-0.0028992	22.17495	120.8926	32.67742	0.0012875	0.00051546	-0.0068398	-95	-4
30:05:57:51	1372	-0.83239	-0.00035541	-0.0002729	0.55418	0.0034809	0.0043564	-0.0023022	0.0165702	0.0486007	-67.3091	0.0031643	0.0018101	-0.0078201	22.17495	120.8926	32.67427	0.00083542	0.0006423	-0.0049133	-95	-4.5
30:05:57:70	1373	-0.83232	-0.00038403	-0.00027283	0.55429	0.0039043	0.00317	-0.00015867	0.0192983	0.0504134	-67.3236	0.0015221	-0.0002718	-0.011093	22.17495	120.8926	32.67559	-0.0010862	0.00019979	-0.0037479	-95	-5
30:05:57:90	1374	-0.83228	-0.00039267	-0.00029647	0.55436	0.003685	0.0064888	-0.0057335	0.0186167	0.0532196	-67.3326	1.90E-05	0.006279	-0.0033951	22.17495	120.8926	32.67431	-0.0013046	-0.00094032	-0.0041313	-92	-7.5
30:05:58:09	1375	-0.83228	-0.00038412	-0.00027534	0.55435	0.0038471	0.004303	-0.0023727	0.0191442	0.0506605	-67.3322	0.0068855	0.0028877	-0.0018482	22.17495	120.8926	32.67376	-0.00098419	-0.00033689	-0.004734	-92	-8.25
30:05:58:29	1376	-0.83226	-0.00037794	-0.00025555	0.55439	0.0039902	0.004879	-0.0018902	0.019809	0.0483819	-67.3371	0.0096741	-0.005249	0.0022888	22.17495	120.8926	32.67015	-0.002615	-0.00017464	-0.0034695	-92	-8
30:05:58:49	1377	-0.8322	-0.00040005	-0.00029224	0.55447	0.003664	0.0069237	-0.0053482	0.0195816	0.0532873	-67.3485	0.010399	0.010071	-0.0071297	22.17495	120.8926	32.67011	-0.0029907	0.00022364	-0.000947	-91	-11.25
30:05:58:68	1378	-0.83218	-0.000394	-0.0002735	0.5545	0.004879	0.0033245	-0.00039029	0.0201943	0.0511162	-67.3526	0.0084305	0.00040984	-0.018326	22.17495	120.8926	32.6725	-0.0037632	0.00056791	0.0012865	-92	-10.5
30:05:58:88	1379	-0.83217	-0.00042029	-0.00030566	0.55452	0.0043297	0.0043449	-0.0019875	0.0206563	0.0558546	-67.3558	0.0012493	0.000525	-0.0060654	22.17495	120.8926	32.67039	-0.0047493	-0.0010052	5.52E-05	-91	-9.5
30:05:59:07	1380	-0.83217	-0.00040792	-0.00029172	0.55451	0.0038071	0.0050392	-0.0026169	0.0203621	0.0537387	-67.3546	0.00050974	0.0095825	0.001359	22.17495	120.8926	32.66788	-0.0043182	-0.00030041	-0.00086403	-91	-10.5
30:05:59:27	1381	-0.83216	-0.00042981	-0.00032651	0.55453	0.0031815	0.0066338	-0.0047569	0.0202384	0.0584482	-67.3565	0.0019016	-0.012962	-0.00065517	22.17495	120.8926	32.66618	-0.0041733	-0.0011435	-0.0025101	-90	-10.25
30:05:59:47	1382	-0.83208	-0.00043802	-0.00031608	0.55466	0.0034084	0.0069122	-0.0052452	0.021675	0.0579784	-67.374	0.0055542	-0.0029392	-0.010544	22.17495	120.8926	32.668	-0.0040207	-0.000422	-0.0017242	-92	-9.5
30:05:59:66	1383	-0.83202	-0.00044134	-0.00031121	0.55474	0.0034466	0.0071831	-0.0068207	0.022295	0.0577267	-67.3855	0.0062981	0.0090485	-0.0037766	22.17495	120.8926	32.66736	-0.0053291	-0.00107	-0.0019274	-92	-8
30:05:59:86	1384	-0.83201	-0.00045355	-0.00031655	0.55476	0.0042877	0.0033684	-0.0017233	0.0231184	0.0590123	-67.389	0.00634	0.004303	-0.013817	22.17495	120.8926	32.66792	-0.0046272	-0.00090122	-0.0022869	-93	-7
30:06:00:05	1385	-0.83199	-0.00045434	-0.00027245	0.55479	0.0039825	0.0060806	-0.0039864	0.0259955	0.0548597	-67.3923	0.011192	0.0071602	0.0053596	22.17495	120.8926	32.67006	-0.0053101	-0.0015039	0.0016909	-92	-9
30:06:00:25	1386	-0.8319	-0.00047423	-0.00033505	0.55492	0.0033569	0.0041618	-0.0023937	0.0239016	0.062096	-67.4108	0.018219	0.00016713	0.0037041	22.17495	120.8926	32.67304	-0.0050659	-0.0013952	0.0043716	-94	-10
30:06:00:44	1387	-0.83193	-0.00045506	-0.00029089	0.55489	0.0036449	0.0037613	-0.0015659	0.0248854	0.0566666	-67.4058	0.008461	0.0085144	-0.0087051	22.17495	120.8926	32.67376	-0.0050659	-0.0017462	0.0047951	-93	-11.25
30:06:00:64	1388	-0.83187	-0.00047588	-0.00032427	0.55497	0.0039215	0.0038834	-0.0010023	0.0247418	0.061175	-67.4172	0.0029602	0.0059929	-0.0041275	22.17495	120.8926	32.67354	-0.0056419	-0.0033092	0.0018635	-93	-10.5
30:06:00:84	1389	-0.83188	-0.00047838	-0.00029585	0.55495	0.0031872	0.0063667	-0.004776	0.0267888	0.0586239	-67.415	0.016998	0.0061493	0.00083828	22.17495	120.8926	32.67041	-0.0051231	-0.0029278	0.00059032	-94	-8.75
30:06:01:03	1390	-0.83176	-0.00051014	-0.00034952	0.55513	0.0027008	0.0056648	-0.0032806	0.0263886	0.0657654	-67.4392	0.00091743	-0.010483	0.0054855	22.17495	120.8926	32.67288	-0.005249	-0.0021114	-0.00080252	-92	-9.25
30:06:01:23	1391	-0.83184	-0.00049249	-0.00030811	0.55501	0.0033627	0.0048256	-0.0036983	0.0273499	0.0606923	-67.4229	-0.0058899	5.13E-05	-0.00069427	22.17495	120.8926	32.67044	-0.0052872	-0.0035477	0.00055742	-91	-9.75
30:06:01:42	1392	-0.83172	-0.00050249	-0.00030762	0.55519	0.0036621	0.0068512	-0.0060005	0.0283208	0.0612872	-67.4475	0.0064926	-0.00032949	-0.0088577	22.17495	120.8926	32.67351	-0.0047073	-0.00173	0.002224	-90	-9.75
30:06:01:62	1393	-0.83168	-0.00049695	-0.00029848	0.55526	0.0035095	0.0039368	-0.0015812	0.0283692	0.0600655	-67.4568	0.0010815	-0.0082703	-0.010124	22.17495	120.8926	32.67579	-0.0054779	-0.0024662	0.0020638	-89	-9.5
30:06:01:82	1394	-0.83166	-0.00051289	-0.00031815	0.55528	0.0027409	0.0056229	-0.0037899	0.0286355	0.0629562	-67.4597	-0.0056992	0.002058	-0.017975	22.17495	120.8926	32.67746	-0.0046616	-0.0021095	0.0013571	-90	-8.25
30:06:02:01	1395	-0.83173	-0.00050804	-0.00027917	0.55519	0.0031662	0.0019951	0.00099564	0.0306605	0.0589286	-67.4472	0.0064812	0.0022087	0.0063515	22.17495	120.8926	32.68019	-0.0037498	-0.0021458	-6.36E-05	-90	-7.75
30:06:02:21	1396	-0.83172	-0.00053608	-0.00031906	0.55519	0.0026302	0.0074196	-0.0045357	0.0307942	0.064514	-67.4477	0.010201	-0.0091629	-0.0010576	22.17495	120.8926	32.67772	-0.0024204	-0.0023746	-0.0019817	-90	-8.5
30:06:02:41	1397	-0.83164	-0.00053276	-0.0002956	0.55531	0.0031681	0.0043945	-0.0018368	0.0319613	0.0620724	-67.4645	-0.014122	-0.00099182	-0.0088348	22.17495	120.8926	32.67865	-0.0035706	-0.0025387	-0.0040321	-90	-8.5
30:06:02:60	1398	-0.83164	-0.00053673	-0.00029787	0.55532	0.0028973	0.0077896	-0.0048828	0.0321953	0.0625411	-67.4651	-0.021255	-0.0016346	-0.012726	22.17495	120.8926	32.6789	-0.0030327	-0.0023212	-0.004528	-89	-10.75
30:06:02:80	1399	-0.8316	-0.00055492	-0.00031076	0.55537	0.0031471	0.0024967	0.00062323	0.0331036	0.0649287	-67.4728	-0.00243	-0.013153	-0.0048256	22.17495	120.8926	32.68078	-0.0034199	-0.0033951	-0.0028591	-89	-12.5
30:06:03:19	1401	-0.83144	-0.00055684	-0.00031342	0.55561	0.0039673	0.0023479	0.00034523	0.0330988	0.065314	-67.5055	-0.012352	-0.0060654	0.0036983	22.17495	120.8926	32.6745	-0.0049362	-0.0042763	-0.0080719	-92	-9.25
30:06:03:39	1402	-0.83145	-0.0005562	-0.00031924	0.5556	0.0032177	0.0072708	-0.0051651	0.032668	0.0658282	-67.5041	-0.019882	-0.011398	-0.0022926	22.17495	120.8926	32.67397	-0.0047913	-0.0043678	-0.007267	-91	-9.75
30:06:03:58	1403	-0.83143	-0.00056443	-0.00030348	0.55563	0.0044365	0.0041122	-0.0017281	0.0344531	0.0648519	-67.5079	-0.023224	-0.0012436	-0.0038815	22.17495	120.8926	32.6692	-0.0044479	-0.0041847	-0.0087433	-89	-9.25
30:06:03:78	1404	-0.83132	-0.00056953	-0.00028048	0.55579	0.0035038	0.0053864	-0.0027161	0.036392	0.0629919	-67.5302	-0.012344	-0.0049896	-0.016022	22.17495	120.8926	32.66597	-0.0043373	-0.00354	-0.0083237	-89	-9.75
30:06:03:98	1405	-0.8314	-0.00058141	-0.00029077	0.55568	0.0044746	0.0020504	0.00046754	0.036877	0.0647238	-67.515	-0.0091248	-0.0034904	-0.0029755	22.17495	120.8926	32.66467	-0.0035229	-0.0039673	-0.0081482	-88	-9.5
30:06:04:17	1406	-0.83126	-0.000597	-0.00029359	0.55588	0.0049934	0.0035591	-0.001668	0.0381667	0.0659947	-67.5425	-0.015976	0.001997	-0.0065041	22.17495	120.8926	32.66127	-0.0048447	-0.0038204	-0.0069084	-89	-9
30:06:04:37	1407	-0.83101	-0.0005885	-0.00024918	0.55626	0.0052567	0.0030422	0.00013852	0.0401576	0.0612412	-67.5955	-0.011368	0.002924	0.0099487	22.17495	120.8926	32.65937	-0.0054512	-0.0023289	-0.0042419	-89	-9
30:06:04:57	1408	-0.83099	-0.00058349	-0.00024483	0.55629	0.0048256	0.0028954	0.00057554	0.0399555	0.0605086	-67.5994	-0.022354	0.0043907	-0.0052948	22.17495	120.8926	32.65759	-0.0051651	-0.0018187	-0.0049019	-89	-9.75
30:06:04:76	1409	-0.83096	-0.00061274	-0.00022888	0.55634	0.0044975	0.0046387	-0.0032406	0.0437538	0.0608574	-67.6058	-0.0017996	0.0014801	-0.007618	22.17495	120.8926	32.65937	-0.0056381	-0.0021725	-0.0028877	-88	-10.5
30:06:04:96	1410	-0.83101	-0.00061104	-0.00020494	0.55625	0.0045013	0.0056572	-0.0036144	0.0451239	0.0584647	-67.594	0.018951	0.0082092	-0.0094681	22.17495	120.8926	32.66108	-0.0065536	-0.0033951	-0.0040474	-89	-11.75
