UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
21:07:39:63	0	-0.23606	-0.014716	-0.013159	-0.97154	-0.33594	0.080811	-0.064453	1.863882	-1.282504	152.666	2.877	0.79297	4.9609	24.80731	121.0243	60.44702	-1.62305	4.62891	60.447	-58	5.75
21:07:39:94	0	-0.25402	-0.021912	-0.02326	-0.96667	0.14038	0.15918	-0.08252	3.217558	-1.750411	150.5048	-1.5068	-4.3242	-4.1797	24.80733	121.0243	60.41444	-1.38379	4.40625	60.4144	-61	6.25
21:07:40:25	0	-0.27099	-0.030004	-0.020814	-0.96189	0.14648	-0.02507	-0.11267	3.231122	-2.661798	148.4566	0.13867	-1.6953	-0.4519	24.80734	121.0243	60.39103	-1.09473	4.03906	60.391	-60	6
21:07:40:57	0	-0.30224	-0.032975	-0.013769	-0.95256	-0.30127	0.051392	-0.24768	2.649845	-3.124072	144.7207	0.48633	-0.82715	-1.5332	24.80735	121.0243	60.36561	-0.921387	3.72266	60.3656	-60	6.25
21:07:40:87	0	-0.33448	-0.028529	-0.019362	-0.94177	0.13428	0.045471	-0.18445	3.187233	-2.33735	140.8294	0.49585	-0.35718	3.8438	24.80736	121.0243	60.3384	-0.575684	3.50586	60.3384	-61	6.25
21:07:41:19	0	-0.35602	-0.028406	-0.03411	-0.93342	0.14539	-0.094543	-0.18921	4.815034	-1.646995	138.1758	-0.97217	-5.0625	-3.5996	24.80737	121.0243	60.34149	-0.359131	3.07227	60.3415	-60	6
21:07:41:50	0	-0.38525	-0.036503	-0.017325	-0.92193	0.10681	-0.05899	-0.25659	3.448956	-3.093049	134.5489	0.32764	0.12891	-1.5361	24.80737	121.0243	60.30043	-0.149536	2.86719	60.3004	-62	6
21:07:41:81	0	-0.42625	-0.043535	-0.021732	-0.9033	-0.051788	-0.082397	-0.35156	4.38817	-3.446917	129.3446	-0.56592	-0.8457	0.85938	24.80738	121.0242	60.27409	0.013176	2.59961	60.2741	-62	6.25
21:07:42:12	0	-0.48066	-0.037521	-0.018107	-0.87592	-0.08136	0.014015	-0.41284	3.89154	-2.769824	122.3946	0.58057	-1.332	0.27026	24.80739	121.0242	60.24473	0.229736	2.47852	60.2447	-69	4.75
21:07:42:43	0	-0.53639	-0.016628	-0.015554	-0.84367	-0.25171	0.16431	-0.41821	2.526766	-0.6514976	115.0907	0.13159	-0.41602	-1.3184	24.8074	121.0242	60.22988	0.370117	2.36133	60.2299	-63	5.75
21:07:42:74	0	-0.5776	0.017579	-0.011994	-0.81604	-0.26123	0.20215	-0.20483	-0.04201327	2.438402	109.4162	1.0498	-0.98291	-1.2285	24.8074	121.0242	60.20902	0.574707	2.21289	60.209	-70	3.5
21:07:43:05	0	-0.57974	0.040138	-0.0063195	-0.81379	-0.13416	0.096802	0.091492	-2.083111	4.166452	108.9925	-0.053833	1.1514	0.60254	24.80741	121.0242	60.18387	0.662109	2.15625	60.1839	-67	5.25
21:07:43:36	0	-0.55327	0.052158	-0.0040888	-0.83135	0.12451	0.17981	0.25415	-2.930835	5.235435	112.5777	-1.3496	0.20227	-0.51611	24.80742	121.0242	60.16799	0.583496	2.13867	60.168	-74	1
21:07:43:67	0	-0.51189	0.060236	-0.0064141	-0.85691	0.13904	0.061798	0.34277	-2.922425	6.303765	118.1335	0.51465	0.33496	-1.3379	24.80742	121.0242	60.14383	0.384766	1.99512	60.1438	-74	1.25
21:07:43:98	0	-0.46029	0.069678	-0.0068955	-0.885	-0.17065	0.027756	0.41064	-3.00263	7.451039	124.8466	-1.2002	-0.64404	-1.5049	24.80743	121.0243	60.12641	0.110657	1.89746	60.1264	-73	2.25
21:07:44:29	0	-0.3849	0.068265	0.0020233	-0.92043	-0.29688	-0.32104	0.59375	-3.251125	7.129244	134.4111	-0.12311	0.4707	-0.17554	24.80743	121.0242	60.10011	-0.0192108	1.81543	60.1001	-68	5.25
21:07:44:60	0	-0.30406	0.065883	0.0073989	-0.95034	-0.27173	0.021957	0.57959	-3.125661	6.933847	144.327	-1.3965	-1.2852	-0.1554	24.80744	121.0242	60.07946	-0.354004	1.80859	60.0795	-66	5.25
21:07:44:92	0	-0.21786	0.074518	0.016755	-0.97299	-0.061615	-0.027588	0.62061	-3.767062	7.915321	154.4971	-0.77686	-0.55322	-1.0049	24.80744	121.0242	60.05932	-0.548828	1.63184	60.0593	-67	5.5
21:07:45:23	0	-0.1071	0.068638	0.019293	-0.99169	0.095276	-0.021286	0.80908	-3.063109	7.585303	167.4688	-0.51172	-1.3525	-3.1895	24.80745	121.0242	60.02671	-0.654297	1.47461	60.0267	-63	5.75
21:07:45:54	0	0.020903	0.049832	0.016618	-0.9984	0.0091553	-0.18579	0.79443	-1.79115	5.75065	-177.6912	-1.5264	0.1178	-0.049805	24.80745	121.0242	60.00887	-0.860352	1.27637	60.0089	-68	5
21:07:45:85	0	0.12853	0.041934	0.016687	-0.99068	-0.1123	-0.037292	0.59668	-1.281785	5.012692	-165.2714	0.82764	-2.0371	-0.59912	24.80745	121.0242	59.9809	-1.08496	1.02637	59.9809	-66	5.25
21:07:46:16	0	0.20829	0.043121	0.020153	-0.97691	-0.0037556	0.09436	0.49438	-1.232231	5.315889	-155.9851	0.81885	-1.2637	-0.6001	24.80745	121.0242	59.94587	-1.11426	0.757324	59.9459	-58	6.25
21:07:46:47	0	0.29335	0.037619	0.02348	-0.95498	0.045837	-0.11438	0.59619	-1.309789	4.912035	-145.9045	-0.66064	0.82959	1.0166	24.80745	121.0242	59.91252	-1.08691	0.632324	59.9125	-68	4.5
21:07:46:78	0	0.37713	0.032779	0.020981	-0.92534	-0.1427	-0.046997	0.50879	-0.8105744	4.386793	-135.6832	2.0391	-0.38354	-0.74805	24.80745	121.0242	59.87931	-0.977051	0.368408	59.8793	-65	5.25
21:07:47:09	0	0.44095	0.027409	0.021543	-0.89685	0.03775	-0.019485	0.4375	-0.8309887	3.908455	-127.6647	0.7998	-0.21375	0.6167	24.80745	121.0242	59.84276	-0.925293	0.21814	59.8428	-74	0.5
21:07:47:41	0	0.49846	0.022951	0.027604	-0.86617	0.024597	0.0058746	0.42822	-1.432298	3.85762	-120.2093	0.72803	-0.30078	-0.9917	24.80745	121.0242	59.79689	-0.804199	0.125244	59.7969	-62	6.25
21:07:47:71	0	0.55568	0.0158	0.028052	-0.83077	-0.19849	-0.065186	0.40796	-1.667466	3.292248	-112.4928	-0.78809	0.47461	0.88184	24.80745	121.0242	59.7657	-0.711426	-0.00458527	59.7657	-63	6.5
21:07:48:03	0	0.60264	0.010656	0.034033	-0.79722	-0.050537	0.062195	0.34741	-2.377857	3.325522	-105.8954	0.44263	0.055115	1.7422	24.80745	121.0242	59.74051	-0.53418	-0.127441	59.7405	-60	6.25
21:07:48:33	0	0.64184	0.012412	0.045101	-0.76541	-0.16333	0.11792	0.32935	-3.053399	4.410213	-100.1542	1.1855	-0.57129	0.86377	24.80745	121.0242	59.72355	-0.340088	-0.166626	59.7235	-64	5.5
21:07:48:65	0	0.68758	0.0018847	0.053887	-0.72411	0.11133	-0.13562	0.43384	-4.3398	4.4065	-93.1315	-1.1914	0.11835	-1.1416	24.80745	121.0242	59.68854	-0.370117	-0.0889893	59.6885	-65	5.75
21:07:48:96	0	0.73674	-0.0041873	0.036847	-0.67516	-0.11017	-0.2373	0.45093	-3.20972	2.7879	-85.0832	0.87695	-0.38721	-1.6543	24.80744	121.0242	59.65451	-0.403564	-0.140991	59.6545	-72	3
21:07:49:27	0	0.77576	-0.0065605	0.011844	-0.63088	-0.13074	-0.037109	0.27271	-1.43963	0.57857	-78.2457	0.81738	-1.4395	1.3057	24.80744	121.0242	59.62407	-0.4021	-0.401367	59.6241	-64	5.5
21:07:49:58	0	0.78966	-0.011727	0.0029469	-0.61343	-0.14368	0.11481	0.086426	-1.26846	-0.557676	-75.6759	1.6572	0.99658	0.43677	24.80744	121.0242	59.60225	-0.400635	-0.611816	59.6022	-62	6
21:07:49:89	0	0.78428	-0.0073498	0.0030812	-0.62036	-0.087585	0.22913	-0.094849	-0.879621	-0.245571	-76.6852	0.89551	-0.27588	0.67432	24.80744	121.0242	59.59899	-0.412354	-0.683594	59.599	-58	6.25
21:07:50:20	0	0.76856	-0.0061057	0.01912	-0.63946	-0.10791	0.096985	-0.13818	-1.93961	1.2366	-79.5435	0.057922	1.249	0.40625	24.80743	121.0242	59.56443	-0.330078	-0.581055	59.5644	-69	4.75
21:07:50:51	0	0.75475	0.0043021	0.023509	-0.65557	-0.020004	0.015022	-0.096375	-1.39528	2.35708	-81.9832	1.0107	1.4678	0.29248	24.80743	121.0242	59.52999	-0.259277	-0.3479	59.53	-59	5.75
21:07:50:83	0	0.74632	0.0013491	0.02527	-0.6651	-0.065857	-0.03894	-0.041504	-1.81227	2.26452	-83.4491	1.4023	0.26196	-0.25391	24.80743	121.0242	59.50372	-0.00482941	-0.0640869	59.5037	-59	6
21:07:51:14	0	0.74664	0.0013152	0.020087	-0.66493	-0.026581	-0.038391	0.039063	-1.41883	1.81909	-83.3967	0.81836	0.55811	0.53467	24.80743	121.0242	59.46465	0.139771	0.135132	59.4646	-62	6.5
21:07:51:45	0	0.74723	-0.0017475	0.017627	-0.66433	0.04184	-0.052429	-0.015671	-1.49215	1.37647	-83.2959	-1.207	0.38843	-0.17773	24.80743	121.0242	59.45341	0.276123	0.253906	59.4534	-60	5.75
21:07:51:76	0	0.74777	-0.00085213	0.01381	-0.66381	0.0099869	0.033661	-0.0068741	-1.12382	1.11864	-83.2034	0.42261	-0.17493	0.15735	24.80743	121.0242	59.4244	0.371826	0.287354	59.4244	-59	5.75
21:07:52:07	0	0.74779	-0.0017874	0.015348	-0.66375	-0.035339	-0.035339	0.0064049	-1.32091	1.17928	-83.1994	-0.071045	-0.18982	-0.2876	24.80743	121.0242	59.41494	0.361816	0.295898	59.4149	-60	5.75
21:07:52:38	0	0.74775	-0.0048608	0.016356	-0.66376	0.006012	0.030914	-0.0063171	-1.66109	1.03185	-83.2041	0.030487	0.21069	1.2783	24.80743	121.0242	59.41029	0.276611	0.197876	59.4103	-65	5
21:07:52:69	0	0.74772	-0.0042463	0.020808	-0.66368	-0.016617	0.045319	-0.010643	-1.9473	1.46005	-83.21	-0.41138	-0.20227	-0.58301	24.80743	121.0242	59.38786	0.251709	0.135254	59.3879	-64	5.75
21:07:53:00	0	0.7478	-0.003275	0.02237	-0.66354	-0.010521	0.0057716	0.0022335	-1.98279	1.66811	-83.1962	-0.96777	-0.041443	-0.019531	24.80743	121.0242	59.35475	0.214966	0.180786	59.3547	-60	5.75
21:07:53:31	0	0.74799	-0.0030689	0.019395	-0.66342	-0.0090561	-0.055664	0.0068779	-1.73829	1.42921	-83.1644	0.13562	0.11475	-0.68896	24.80743	121.0242	59.3304	0.229248	0.199585	59.3304	-58	6
21:07:53:62	0	0.74807	-0.0038068	0.016116	-0.66341	0.11377	-0.051666	0.02475	-1.55195	1.09217	-83.1499	0.58301	1.5361	-0.88037	24.80743	121.0242	59.31874	0.209229	0.202026	59.3187	-59	7.25
21:07:53:93	0	0.74817	-0.0044267	0.014629	-0.66334	-0.02858	0.033264	-0.013634	-1.49186	0.917734	-83.1333	0.89209	0.27319	-1.2852	24.80743	121.0242	59.3013	0.240723	0.192139	59.3013	-59	6.25
21:07:54:25	0	0.74808	-0.0037091	0.014879	-0.66343	0.021744	0.0096664	0.0036259	-1.44948	0.993532	-83.1492	-1.0332	-0.64209	0.7793	24.80743	121.0242	59.27206	0.234985	0.17749	59.2721	-59	5.75
21:07:54:55	0	0.7482	-0.0038423	0.017252	-0.66324	0.0029774	0.0096054	0.018753	-1.64117	1.1872	-83.127	0.49976	0.55273	0.09375	24.80743	121.0242	59.26352	0.245361	0.202271	59.2635	-60	5.75
21:07:54:87	0	0.74805	-0.0029414	0.018314	-0.66338	-0.00028539	0.033936	-0.016479	-1.64499	1.3464	-83.1532	0.60645	-0.74268	-1.0889	24.80743	121.0242	59.25168	0.260742	0.209106	59.2517	-61	6.5
21:07:55:17	0	0.74805	-0.0023467	0.02229	-0.66326	-0.079529	-0.0077286	0.0065193	-1.89652	1.73263	-83.1522	0.65039	-0.22644	1.5469	24.80743	121.0242	59.24078	0.258789	0.200562	59.2408	-58	6
21:07:55:49	0	0.74802	-0.0022764	0.025286	-0.66319	0.028488	0.027557	-0.0030556	-2.11849	1.99481	-83.1567	-0.50391	0.19202	0.19031	24.80743	121.0242	59.21104	0.238281	0.203735	59.211	-59	6.25
21:07:55:80	0	0.74826	-0.0024469	0.02662	-0.66286	0.026077	0.082703	-0.0049515	-2.23385	2.0971	-83.1141	0.0020485	0.086426	-0.99463	24.80743	121.0242	59.18648	0.246582	0.210938	59.1865	-60	6
21:07:56:11	0	0.74819	-0.0024507	0.028272	-0.66288	0.016678	-0.022171	0.0069084	-2.36012	2.23836	-83.1261	-0.6416	0.12299	1.1582	24.80743	121.0242	59.15862	0.242432	0.226318	59.1586	-65	5.5
21:07:56:42	0	0.74823	-0.0012477	0.026725	-0.6629	0.012878	-0.049011	0.0013952	-2.13919	2.19719	-83.1208	-0.49829	-0.39893	-0.64502	24.80743	121.0242	59.13159	0.222778	0.237183	59.1316	-59	5.75
21:07:56:73	0	0.74835	-0.001405	0.026522	-0.66278	0.030685	0.0010643	0.011642	-2.1368	2.16817	-83.1002	-0.30444	-0.076355	0.69092	24.80743	121.0242	59.07344	0.231079	0.219604	59.0734	-60	5.75
21:07:57:04	0	0.74849	-0.0018727	0.027719	-0.66256	0.02005	0.041748	0.0071945	-2.2675	2.23587	-83.0748	0.85254	0.45459	-0.0080261	24.80743	121.0242	59.04868	0.244873	0.230713	59.0487	-59	5.75
21:07:57:35	0	0.74851	-0.0022311	0.029555	-0.66246	-0.039551	-0.0075188	-0.0020618	-2.43779	2.36633	-83.0707	0.13623	-0.26025	1.1309	24.80743	121.0242	59.03983	0.213867	0.241943	59.0398	-59	6
21:07:57:66	0	0.74863	-0.0026028	0.025586	-0.66249	0.033661	-0.0041313	0.0069427	-2.16751	1.99774	-83.052	0.29028	-0.074219	0.28174	24.80743	121.0242	59.02734	0.21106	0.241333	59.0273	-60	6
21:07:57:98	0	0.74902	-0.0023949	0.023214	-0.66214	-0.0070724	-0.0062218	0.006485	-1.96832	1.81109	-82.9851	0.56689	-0.1886	2.4004	24.80743	121.0242	58.98768	0.195068	0.232544	58.9877	-58	6
21:07:58:29	0	0.7491	-0.0023231	0.022383	-0.66208	0.015961	0.0016651	0.0048752	-1.89879	1.74536	-82.9717	0.41724	-0.49707	0.27197	24.80743	121.0242	58.97033	0.220825	0.213013	58.9703	-60	6
21:07:58:60	0	0.74925	-0.0019545	0.023856	-0.66186	0.025925	-0.010445	0.0088425	-1.97864	1.90037	-82.945	-1.2422	-0.38477	0.015015	24.80743	121.0242	58.95807	0.175537	0.242432	58.9581	-59	5.75
21:07:58:91	0	0.74953	-0.0027018	0.016291	-0.66176	0.039825	-0.091614	0.0065079	-1.46797	1.19447	-82.8983	-0.47998	-0.63135	-0.29541	24.80743	121.0242	58.91908	0.138306	0.269775	58.9191	-58	6.5
21:07:59:22	0	0.74958	-0.0030297	0.0071217	-0.66186	0.030991	-0.0057068	0.0043411	-0.800414	0.381943	-82.8899	-0.23914	0.61865	0.0013695	24.80743	121.0242	58.87732	0.144531	0.247314	58.8773	-57	6.25
21:07:59:53	0	0.74974	-0.0029822	0.0030244	-0.66172	0.0098877	0.015358	-0.0039291	-0.485551	0.0337117	-82.8631	-0.099426	-0.19495	-0.069275	24.80743	121.0242	58.85914	0.180908	0.221313	58.8591	-57	7
21:07:59:84	0	0.74979	-0.0025121	0.0048804	-0.66165	0.020935	0.036926	-0.0054741	-0.585877	0.228857	-82.8542	-1.6064	0.030136	0.80078	24.80743	121.0242	58.86652	0.184204	0.204712	58.8665	-56	6.5
21:08:00:16	0	0.74995	-0.0027464	0.0079251	-0.66144	-0.0466	0.0067902	-0.0041466	-0.836765	0.472915	-82.8268	1.2344	0.76563	-1.6357	24.80743	121.0242	58.85243	0.184326	0.224365	58.8524	-57	6.25
21:08:00:46	0	0.75017	-0.0020911	0.0082366	-0.66119	-0.013031	0.026352	-0.0050011	-0.803884	0.549624	-82.7882	0.10931	-0.45264	-1.4717	24.80743	121.0242	58.80653	0.157349	0.206299	58.8065	-57	6.25
21:08:00:78	0	0.75009	-0.0029267	0.0075904	-0.66129	0.048981	-0.019638	0.0037422	-0.826799	0.430648	-82.8031	-0.14832	0.58105	-1.3564	24.80743	121.0242	58.79667	0.153076	0.213379	58.7967	-58	6.25
21:08:01:08	0	0.75011	-0.002676	0.007874	-0.66127	0.011894	0.0024185	0.012383	-0.826727	0.474042	-82.8	0.0019073	0.59668	0.62939	24.80743	121.0242	58.78418	0.150146	0.217651	58.7842	-58	6
21:08:01:40	0	0.75029	-0.0024481	0.007017	-0.66107	0.020523	-0.010338	-0.0027866	-0.742078	0.417848	-82.7688	-0.98145	0.26001	-0.20154	24.80743	121.0242	58.75243	0.134644	0.211792	58.7524	-58	6.5
21:08:01:71	0	0.75049	-0.0022264	0.0072283	-0.66083	0.0098572	0.019791	-0.0039005	-0.738889	0.453047	-82.7329	0.69043	-0.71777	-1.0508	24.80743	121.0242	58.70619	0.132202	0.188354	58.7062	-58	6.5
21:08:02:02	0	0.75053	-0.0025765	0.0073932	-0.66079	0.032501	-0.024124	0.0090408	-0.781462	0.440759	-82.7265	0.16272	0.41699	-0.85498	24.80743	121.0242	58.69722	0.127197	0.19812	58.6972	-58	6
21:08:02:33	0	0.75052	-0.0023191	0.0077474	-0.6608	0.011963	0.0070877	0.015793	-0.786152	0.490697	-82.7291	0.34033	0.85645	0.4646	24.80743	121.0242	58.67782	0.122925	0.206055	58.6778	-57	6.25
21:08:02:64	0	0.75061	-0.0024162	0.0082805	-0.66068	-0.048859	-0.028702	0.010246	-0.834795	0.529319	-82.7118	-0.65674	-1.0938	0.34302	24.80743	121.0242	58.67985	0.112	0.200684	58.6798	-57	6.25
21:08:02:95	0	0.75071	-0.0023942	0.0082628	-0.66058	0.0099716	-0.0029488	-0.0037098	-0.83149	0.529585	-82.6955	-1.0977	-0.53662	0.93115	24.80743	121.0242	58.65089	0.10083	0.19458	58.6509	-57	6.25
21:08:03:26	0	0.75077	-0.0020867	0.0081806	-0.66051	0.057465	0.010056	-0.0066757	-0.79876	0.545871	-82.6843	-1.4297	-0.051727	1.0449	24.80743	121.0242	58.64202	0.0942993	0.205078	58.642	-57	6
21:08:03:57	0	0.75077	-0.0022128	0.0079282	-0.66051	-0.026596	0.0010824	-0.004303	-0.790509	0.514606	-82.6846	0.29541	-0.41309	0.22534	24.80743	121.0242	58.65761	0.100525	0.208252	58.6576	-57	6.25
21:08:03:89	0	0.75087	-0.0019335	0.0082096	-0.6604	-0.0096588	-0.01741	0.0083923	-0.787705	0.560068	-82.6682	-0.54541	-0.035461	-0.31348	24.80743	121.0242	58.64342	0.092041	0.213623	58.6434	-57	6.25
21:08:04:20	0	0.75095	-0.0024053	0.0082969	-0.6603	0.0097122	-0.0062218	0.0012674	-0.834829	0.531979	-82.6532	1.4346	0.94189	-1.2842	24.80743	121.0242	58.63963	0.0901489	0.216553	58.6396	-57	6
21:08:04:51	0	0.75102	-0.0019303	0.0079006	-0.66023	0.0042915	0.020279	0.0084457	-0.763918	0.533894	-82.6424	0.62891	0.71582	-0.17859	24.80743	121.0242	58.61447	0.0762329	0.21167	58.6145	-57	6.25
21:08:04:82	0	0.75099	-0.0016342	0.0081279	-0.66026	-0.01004	-0.011383	0.0030479	-0.755659	0.575833	-82.6464	-0.54883	-0.1908	-0.56006	24.80743	121.0242	58.61401	0.0717163	0.211426	58.614	-58	6
21:08:05:13	0	0.75103	-0.0021701	0.0081535	-0.66021	0.06131	-0.018951	0.0039406	-0.803672	0.537537	-82.639	0.47119	0.57617	-1.0137	24.80743	121.0242	58.60089	0.0666504	0.21521	58.6009	-63	6
21:08:05:44	0	0.75107	-0.0017719	0.0075425	-0.66017	0.061096	0.028336	0.01358	-0.723144	0.515121	-82.6324	1.4277	0.10626	-0.080933	24.80743	121.0242	58.58372	0.0726318	0.218262	58.5837	-58	6
21:08:05:75	0	0.75114	-0.0019983	0.0076915	-0.6601	-0.066406	0.023193	-0.013855	-0.753853	0.51089	-82.6216	-0.479	0.10699	-1.0586	24.80743	121.0242	58.55629	0.0505981	0.202026	58.5563	-59	6
21:08:06:06	0	0.75108	-0.0015279	0.0081602	-0.66016	-0.016922	0.010689	-0.002388	-0.748872	0.586756	-82.6319	-0.17456	-0.79736	-1.3574	24.80743	121.0242	58.55135	0.0486145	0.202271	58.5513	-57	6.5
21:08:06:37	0	0.75109	-0.0018757	0.0079247	-0.66015	0.011818	0.00142	-0.0037003	-0.760977	0.540178	-82.63	0.70752	0.75244	-1.2686	24.80743	121.0242	58.55968	0.0422668	0.206299	58.5597	-58	6.25
21:08:06:68	0	0.75101	-0.0015415	0.0075718	-0.66024	0.013931	0.014084	0.0072899	-0.705585	0.535003	-82.6434	0.060486	0.64307	0.17944	24.80743	121.0242	58.5598	0.0358276	0.205566	58.5598	-57	6.5
21:08:07:00	0	0.75104	-0.0013591	0.0079121	-0.66021	0.054962	-0.0003047	0.0046997	-0.715613	0.578124	-82.6384	-0.15076	0.52197	1.5996	24.80743	121.0242	58.53785	0.0274506	0.189575	58.5378	-58	6.25
21:08:07:31	0	0.75102	-0.0016264	0.0075883	-0.66023	-0.033539	0.010811	-0.003315	-0.714125	0.530008	-82.6416	1.4736	0.47192	-0.81787	24.80743	121.0242	58.5418	0.0340881	0.188477	58.5418	-58	6
21:08:07:62	0	0.751	-0.0012051	0.0076672	-0.66026	0.026962	0.043091	0.0032578	-0.683855	0.568663	-82.6453	0.14709	0.58203	-0.21106	24.80743	121.0242	58.54496	0.0265961	0.18689	58.545	-58	6.25
21:08:07:93	0	0.75101	-0.0011059	0.0080684	-0.66024	-0.013275	-0.0082397	-0.0018473	-0.705672	0.610708	-82.6431	-1.0693	-0.67627	-0.48657	24.80743	121.0242	58.52646	0.0121307	0.16272	58.5265	-58	6.75
21:08:08:24	0	0.75097	-0.00085961	0.0083015	-0.66028	0.029449	0.026352	0.004406	-0.702154	0.649361	-82.6503	-0.086487	0.54736	-0.26685	24.80743	121.0242	58.49169	0.0119095	0.162109	58.4917	-57	6
21:08:08:55	0	0.751	-0.0011197	0.0081859	-0.66025	0.018875	-0.017334	0.0023746	-0.715752	0.61976	-82.6454	-0.021118	0.51514	-0.73291	24.80743	121.0242	58.49834	0.00981903	0.163452	58.4983	-57	6
21:08:08:86	0	0.75097	-0.00079379	0.0079394	-0.66029	0.033356	0.035736	0.0042725	-0.669082	0.623173	-82.6503	0.35181	0.42627	-0.43774	24.80743	121.0242	58.49525	0.0115356	0.154663	58.4952	-58	6.25
21:08:09:17	0	0.75094	-0.00099664	0.0077811	-0.66032	-0.058563	-0.0070686	0.0015326	-0.67459	0.594174	-82.6554	0.095032	-1.041	1.2549	24.80743	121.0242	58.50178	0.00240517	0.133057	58.5018	-58	6.25
21:08:09:48	0	0.75092	-0.0011338	0.0080803	-0.66034	0.025497	-0.016754	0.0054703	-0.709056	0.609525	-82.6592	-0.079773	-0.49927	0.75732	24.80743	121.0242	58.47284	0.00390625	0.121826	58.4728	-58	6
21:08:09:80	0	0.75092	-0.00071392	0.0078748	-0.66034	0.031525	-0.00040483	0.0046921	-0.657371	0.623613	-82.6588	-0.55518	0.45996	1.543	24.80743	121.0242	58.47927	-0.00112343	0.129883	58.4793	-58	6
21:08:10:11	0	0.75091	-0.00088359	0.0080009	-0.66035	0.013206	0.00025272	0.0040779	-0.681521	0.621614	-82.6604	1.6387	1.085	-1.1084	24.80743	121.0242	58.47051	0.00350189	0.130371	58.4705	-58	7
21:08:10:42	0	0.75088	-0.0006962	0.0079987	-0.66039	0.011612	0.017975	0.011955	-0.665264	0.635575	-82.6661	0.044922	1.0332	0.38037	24.80743	121.0242	58.46745	-0.00873566	0.131592	58.4674	-58	6
21:08:10:73	0	0.75087	-0.00063933	0.0072687	-0.66041	-0.054901	-0.0033417	0.000875	-0.605128	0.577053	-82.6677	0.13049	-0.28564	0.93262	24.80743	121.0242	58.42791	-0.0152359	0.125854	58.4279	-58	6.25
21:08:11:04	0	0.75082	-0.0008284	0.007162	-0.66046	0.0098877	0.016342	-0.0049438	-0.613356	0.553513	-82.676	-0.77148	0.11658	-0.21667	24.80743	121.0242	58.43019	-0.0171509	0.125732	58.4302	-57	6.5
21:08:11:35	0	0.75082	-0.00047489	0.0072274	-0.66047	0.0086365	0.010239	-0.00048757	-0.587897	0.585897	-82.6767	0.60352	0.48218	1.9111	24.80743	121.0242	58.43654	-0.0146103	0.129028	58.4365	-58	6.25
21:08:11:66	0	0.75074	-0.00067049	0.0073899	-0.66055	-0.0095367	0.014778	-0.014069	-0.617092	0.584999	-82.6901	-0.79834	-0.54541	0.025055	24.80743	121.0242	58.44553	-0.0201569	0.118958	58.4455	-58	5.75
21:08:11:97	0	0.75077	-0.00055052	0.0075016	-0.66053	0.024811	0.0112	-0.009964	-0.615213	0.603719	-82.686	-0.15698	-0.27075	1.5957	24.80743	121.0242	58.41854	-0.024704	0.111023	58.4185	-64	6
21:08:12:28	0	0.75064	-0.00071088	0.0070333	-0.66067	0.021515	-0.012306	0.012177	-0.593657	0.551177	-82.7072	0.78271	0.11212	0.58984	24.80743	121.0242	58.41318	-0.0202637	0.108154	58.4132	-57	6.5
21:08:12:59	0	0.75067	-0.0005449	0.0070328	-0.66064	0.014366	0.00034595	0.0056725	-0.579319	0.563729	-82.7021	0.5752	0.46899	2.0781	24.80743	121.0242	58.41565	-0.0212097	0.110962	58.4156	-58	6.25
21:08:12:91	0	0.75068	-0.00049707	0.0068158	-0.66063	-0.024582	0.0078354	0.01181	-0.558765	0.548681	-82.7011	0.29663	0.7334	-0.0065765	24.80743	121.0242	58.42743	-0.028183	0.108826	58.4274	-58	6
21:08:13:21	0	0.75062	-0.00040728	0.0064751	-0.6607	0.0401	-0.013351	-0.0058784	-0.525302	0.526129	-82.7116	-0.97021	-0.061005	-0.23792	24.80743	121.0242	58.40197	-0.0391235	0.0955811	58.402	-58	6.25
21:08:13:53	0	0.75063	-0.00010311	0.0062757	-0.66069	-0.017426	-0.015793	0.015884	-0.484025	0.532008	-82.7096	-0.23987	0.20325	0.24304	24.80743	121.0242	58.41269	-0.0299988	0.0958252	58.4127	-58	6
21:08:13:83	0	0.7506	-0.00039404	0.0063344	-0.66073	-0.030151	0.02153	-0.018875	-0.513519	0.515006	-82.7151	-0.97461	-0.36548	-0.28931	24.80743	121.0242	58.42366	-0.0379944	0.0927734	58.4237	-59	6.25
21:08:14:15	0	0.75055	-7.54E-05	0.0063406	-0.66078	0.062286	0.010292	-0.0047226	-0.48663	0.539634	-82.7237	-0.81299	0.033081	1.0723	24.80743	121.0242	58.41914	-0.0410461	0.0924072	58.4191	-58	5.75
21:08:14:46	0	0.75057	-0.00044461	0.006135	-0.66076	0.0070343	-0.014542	0.015175	-0.502792	0.494009	-82.7197	0.79004	0.36353	0.64307	24.80743	121.0242	58.37878	-0.0295105	0.0829468	58.3788	-58	6
21:08:14:77	0	0.75061	-0.00014818	0.006067	-0.66072	0.018463	0.0034027	0.00067806	-0.472122	0.510634	-82.7136	-1.0957	0.47852	1.1348	24.80743	121.0242	58.362	-0.0408936	0.0859985	58.362	-58	6.5
